b'RT @edge_verve: The #AutonomousVehicles #Industry is expected to grow to $126.8 billion by 2027. #Tech #Blog #Innovation #Drones #SelfDrivi\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=-0.1 subjectivity=0.4),2017-10-12 15:31:42,2'
b'RT @kerszi: Seriously. These are skills that employers want need &amp; value. How are we helping this to happen? What do we need to change? #\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=-0.3333333333333333 subjectivity=0.6666666666666666),2017-10-12 15:16:30,37'
b'Created in 1956 the first ever VCR was the size of a piano. #TechFact https://t.co/4SLvGVEf9k,Sentiment(polarity=0.25 subjectivity=0.3333333333333333),2017-10-12 15:12:07,1'
b'RT @Narryhyd: Good luck to all the technology pilots ..\nhttps://t.co/4ZWyWioOhH,Sentiment(polarity=0.7 subjectivity=0.6000000000000001),2017-10-12 14:53:29,2'
b'Pre-Market Technical Pulse on Technical &amp; System Software Stocks -- ACI Worldwide\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/yAgbwUu5S1 #realtimepayments #merchants,Sentiment(polarity=0.0 subjectivity=0.1),2017-10-12 14:33:08,0'
b"Why is it important for organizations to move from competition to 'Coopetition'? Read to find out\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/2oxF7qDBUN,Sentiment(polarity=0.4 subjectivity=1.0),2017-10-12 14:30:49,1"
b'Our channel partner tool gives end-to-end visibility of your sales channels. More at #DF17 booth 1715\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/jk3p46mOPg,Sentiment(polarity=0.5 subjectivity=0.5),2017-10-12 14:30:21,0'
b"What's the next big thing in the #banking &amp; #financialservices industry? Find out at booth J51.\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/4jcBEvdcqU,Sentiment(polarity=0.0 subjectivity=0.05),2017-10-12 14:00:36,0"
b"RT @allbtspics: jimin speaking japanese will forever be one of the cutest things you'll hear in your life #HappyJiminDay https://t.co/GnN7L\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:20:27,921"
b'RT @himantabiswa: Tata/L1 or state level cancer care inst at Guwahati to have advanced tertiary care facilities &amp; shall cater to needs of\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.4 subjectivity=0.6),2017-10-12 17:20:21,58'
b'Analytics firm Nielsen partners with Ratan Tata-backed tech start-up SnapBizz https://t.co/V4prYJfEFm,Sentiment(polarity=-0.2 subjectivity=0.4),2017-10-12 17:20:15,0'
b'RT @shikorina__: \xc3\xa2\xe2\x82\xac\xc5\x93I need tongue I need face give me brain concentrate\xc3\xa2\xe2\x82\xac\xef\x86\x9d https://t.co/FTlzk6L1Uq,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:20:10,1'
b'RT @Ajitkumar_Kanan: Tata Group to exit telecom sector amidst growing losses; 5000 jobs hang in balance: Report https://t.co/0btT7Oho8K via\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:20:07,61'
b'@lawavytona Same here w yellow  ?? I love it,Sentiment(polarity=0.16666666666666666 subjectivity=0.24166666666666667),2017-10-12 17:20:00,0'
b'Through our partnership with the Royal Society Fellowships scheme we strive to make an impact on UK #STEM careers\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/nNQrpFVJPl,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:19:44,0'
b'RT @sanjaybafna: Tata Teleservices - Bharti Airtel Merger - This was I tweeted On 28th June 2017 ?\nhttps://t.co/qsnyEay9mc,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:19:38,47'
b'@ATLUTD @MLS Who here thinks Tata Martino will win #MLS #CoachOfTheYear ? ?????,Sentiment(polarity=0.8 subjectivity=0.4),2017-10-12 17:19:28,0'
b"RT @lawavytona: I used to hate them but now I think they're my thing https://t.co/hhpHcUTKDQ,Sentiment(polarity=-0.8 subjectivity=0.9),2017-10-12 17:19:27,1"
b'Tata company to take over Airtel soon...,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:19:27,0'
b'RT @SweaterpawsChim: you shine so bright ?\n#HappyJiminDay @BTS_twt https://t.co/zpirt9sHJk,Sentiment(polarity=0.7000000000000001 subjectivity=0.7999999999999999),2017-10-12 17:19:25,541'
b'$100 billion Tata says goodbye to telecom business\nhttps://t.co/q28moakiCV,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:19:13,0'
b'RT @mumbaiheritage: 1927: JRD Tata with his 2000 cc Grand Prix Bugatti at Speed TrialsWorld Parade Bombay. Clicked fastest time of day htt\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.125 subjectivity=0.6166666666666667),2017-10-12 17:18:52,53'
b'Airtel to acquire Tata Teleservices in a debt-free cash-free deal https://t.co/jKYTM1E5Rf,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:18:17,0'
b'RT @scene_stealer_: Happy Birthday??? \n@BTS_twt \n\n#?????? \n#???? \n#???????? https://t.co/KdhJx6Llw2,Sentiment(polarity=0.8 subjectivity=1.0),2017-10-12 17:18:11,5361'
b'Will Chandrasekaran rewrite the 149yearold history of Tata Group? https://t.co/x3pkMAkJpu via @economictimes,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:18:00,0'
b'That sure appears to be a Tata ?? https://t.co/xvseweM4Pw,Sentiment(polarity=0.5 subjectivity=0.8888888888888888),2017-10-12 17:17:58,0'
b"RT @BTS_Trans: 171013 J-Hope\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s Tweet\n\n#HappyJiminDay #Forever_Behind \nBecause we'll be forever forever forever forever w...\n\nVideo: https:/\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:17:52,258"
b'Airtel to acquire Tata Teleservices in a debt-free cash-free deal\n https://t.co/uqRyAzFW4L,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:17:28,0'
b'tata fuckign abducted koya when he was asleep. also abducted cooky and shooky when they were on a vacation\nrude,Sentiment(polarity=-0.3 subjectivity=0.6),2017-10-12 17:17:13,0'
b'@LINE_Camera omg thanks for the new stickers tata??,Sentiment(polarity=0.16818181818181818 subjectivity=0.32727272727272727),2017-10-12 17:17:12,0'
b'RT @loosebool: 1. As a young 24 year old engineer with Tata Steel #DilliKaThug sought a transfer to social welfare dept.of company ?,Sentiment(polarity=0.07777777777777778 subjectivity=0.22222222222222224),2017-10-12 17:17:07,7'
b'Bharti says we\xc3\xa2\xe2\x82\xac\xe2\x84\xa2ll have a bit of Tata #Telecom #BhartiAirtel #monthsback https://t.co/E4Vb13pGV3 https://t.co/td9IawUjZx,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:16:07,0'
b'RT @DilipGhoshBJP: Mamata pushed out Tata factory 4m Singur still People has got only Papers but not Land.\n\nWatch&gt; https://t.co/voUHNJ03hM\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=1.0),2017-10-12 17:15:31,15'
b"RT @Iam_bit2: @TataSky even after telling ur customer executive that we don't want Tata Sky Dance Studio it is been activated. Dis is 3rd t\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:15:24,1"
b'I liked a @YouTube video https://t.co/JK37EyWKSm Vidente - Entrevista Com Especialista - Tat\xc3\x83\xc2\xa1 Werneck - Lady Night - Humor Multishow,Sentiment(polarity=0.6 subjectivity=0.8),2017-10-12 17:15:22,0'
b'Tata represents Taehyung so much this is so cute ?? https://t.co/o56OK7poem,Sentiment(polarity=0.35 subjectivity=0.6),2017-10-12 17:14:49,0'
b'JUST IN: Bharti Airtel to buy out Tata Teleservices consumer mobility business. @airtelindia @tatadocomo,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:14:38,0'
b'Red nails ?,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:14:37,0'
b'Peace and love! ?\n#tbt #Y&amp;F #friends #smile #live #love #peace https://t.co/IKF11M10Fi,Sentiment(polarity=0.3903409090909091 subjectivity=0.44999999999999996),2017-10-12 17:14:37,0'
b"RT @NDTVProfit: Bharti Airtel To Acquire Tata's Money-Losing Mobile Unit For Nothing\nhttps://t.co/bA4iByd2K7,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:14:19,8"
b'@Sathik_143 You too. Tata. :)),Sentiment(polarity=0.5 subjectivity=1.0),2017-10-12 17:14:15,0'
b'ETMarkets After Hours: Tata Tele fires up on merger buzz; metals dazzle - Economic\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/MmNmwpOe31 #market,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:14:11,0'
b'Emerson UPS was failing miserably in India  b4 they decided to use OVCD for protection https://t.co/gyZR0Zuzf2 https://t.co/hSSfkvxNzV,Sentiment(polarity=-1.0 subjectivity=1.0),2017-10-12 17:14:05,0'
b'RT @himantabiswa: Tata/Unique cancer care grid likely to hv invt of Re 1400 cr &amp; proposed to be shared bn @tatatrusts &amp; state; also leverag\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=1.0),2017-10-12 17:13:23,33'
b'RT @Tata_Crucible: Congratulations to the Winners and Runners-Up of the Tata Crucible Corporate Quiz East Zonal round.\nRegister now - https\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=-0.1 subjectivity=0.2),2017-10-12 17:13:09,2'
b'Think I might be Pablo Escobar this Halloween but imma need a cute Colombian girl to be Tata you feel?,Sentiment(polarity=0.5 subjectivity=1.0),2017-10-12 17:13:03,0'
b'RT @RilwanLucas: Kill him https://t.co/6JxuYboPug,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:11:26,1'
b'RT @Brajesh1980Bs: Ratan Tata -Modi has built a vision of unified India &amp; ppl may disagree with thatbut I think tht is what India needs at\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:11:04,32'
b"RT @chryzjohn_twist: @FTO_Show @KraksTV PASTOR: If you're a lady and you're in this church today and you're a virgin come outside\n***ladie\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.05),2017-10-12 17:10:57,0"
b'RT @loosebool: 2. When that request was turned down by Tata  The Young #DilliKaThug resigned . From Jamshedpur he went to Kolkata ?,Sentiment(polarity=-0.02777777777777779 subjectivity=0.34444444444444444),2017-10-12 17:09:22,6'
b'Tata Group eyeing stake in @NewAirIndia says chairman Chandrasekaran - domain-B : https://t.co/00Me5ywF7O,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:09:19,0'
b"RT @iAsura_: Bharti Airtel acquires Tata's consumer mobile business! Good news!,Sentiment(polarity=0.875 subjectivity=0.6000000000000001),2017-10-12 17:08:52,11"
b"RT @IamPreshioloye: @FTO_Show @KraksTV When the whole squad is complaining of hunger and how broke they are and you're joining them but 5k\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.2 subjectivity=0.4),2017-10-12 17:08:02,5"
b"RT @BT_India: Chandrasekaran's Second Surgical Strike: Tata Tele to merge with Bharti Airtel https://t.co/EfgFos7W9R https://t.co/nHtAIWkEWu,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:07:34,3"
b'@BarnesOSRS @jordan_osrs @FL_SAMM 3? bro ur so delusional its unreal you killed 1 of my team mates And ive killed\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/PAYcNwZKip,Sentiment(polarity=-0.2 subjectivity=0.0),2017-10-12 17:07:26,0'
b'RT @TataCompanies: N. Chandrasekaran: "Today\'s agreement is the best and most optimal solution for the Tata group &amp; its stakeholders." http\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.75 subjectivity=0.4),2017-10-12 17:07:25,16'
b"@TrendingSAon3 But why to you Tat'uHugh ...this cancer thing thou eish get well Tata,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:07:06,0"
b'After Hours: Tata Tele fires up on merger buzz; Metals dazzle\nhttps://t.co/vgZYKgWtvO\n\nhttps://t.co/9YqbakajKC,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:05:53,0'
b'RT @TataCompanies: Tata and Bharti to combine consumer telecom business. https://t.co/MWD8NEjOIy,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:05:51,35'
b'RT @TelecomTalk: #Tata and Bharti @AirtelIndia to Combine Consumer Telecom Business. #Telecom,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:05:39,12'
b'RT @comedyandtruth: THIS IS WHY WE HAVE TO PROTECT DOGS AT ALL COST https://t.co/Hwux0QGgBZ,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:05:18,41'
b'RT @olusola__: Hey dear how about the power of positive confessions? We shall be satisfied with good by the fruits of our mouth..You are h\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.47575757575757577 subjectivity=0.7151515151515152),2017-10-12 17:05:18,2'
b"RT @fanatic_got7_: GOT7 FIREWORK TRACK FIRST THREE LINES. \n\n? ? ? = AH GA SE\n\nI'M CRYING. PARK JINYOUNG WROTE IT. ???????\n\n#GOT7 #YouAre #7\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.024999999999999994 subjectivity=0.4666666666666667),2017-10-12 17:05:07,160"
b'Just the one new follower today found welcome tracked by https://t.co/wXVLFj2RUM,Sentiment(polarity=0.4681818181818182 subjectivity=0.6772727272727272),2017-10-12 17:05:00,0'
b'this is where tata comes from https://t.co/wBxG1ZAXaw,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:04:52,0'
b"? YASSS It's time for a great show noor art ?:??????? ? ???? \nhttps://t.co/0M8SaC79rH https://t.co/ZmiZMkuZHz,Sentiment(polarity=0.8 subjectivity=0.75),2017-10-12 17:04:26,0"
b"? YASSS It's time for a great show Emy Islam:????? ??? ? \nhttps://t.co/ORDn9xS8Ms https://t.co/EVGrncWqXd,Sentiment(polarity=0.8 subjectivity=0.75),2017-10-12 17:04:13,0"
b'I agree https://t.co/zPvGmcYUwJ,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-12 17:04:06,0'
b"RT @CMEManitoba: CME Trade Summit on Nov 30 is your can't-miss chance for business-ready tactics to grow your mfg operation! https://t.co/Z\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 15:20:06,1"
b'RT @damart_uk: To be in with a chance of winning this gorgeous scarf simply follow &amp; RT! Ends 20/10 12pm T&amp;Cs: https://t.co/wlVKZEslAk #win\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.39999999999999997 subjectivity=0.669047619047619),2017-10-13 15:19:54,258'
b'RT @YGTredegarCS: Reminder Year 10 GCSE English Oracy Exams take place next week (19th 20th and 23rd of Oct) #pride,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 15:19:00,1'
b'https://t.co/7FQK6BG5t6 @subodhrocks check this,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 15:13:13,0'
b'CONTEXT PLEASEEE ? https://t.co/H9R7Arwwly,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 15:07:37,0'
b'\xc3\xa2\xe2\x82\xac\xc5\x93No matter how tall the wall is our people will find a way to get over it.\xc3\xa2\xe2\x82\xac\xef\x86\x9d @HYAdames #LBHC2017 https://t.co/5OkHESRzbt,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 15:01:36,1'
b'@AmitShah @arunjaitley Good news at least  ambani earning profit of over 4000cr.Tcs also more than 1billionso other big housesCR to Govt,Sentiment(polarity=0.15499999999999997 subjectivity=0.395),2017-10-13 14:58:25,0'
b'Just like my Ex. https://t.co/sDbH5F9bLU,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 14:57:48,0'
b'The #IoT is wide open. Both large and small orgs can benefit but you have to do your homework. https://t.co/SxgtPhGe3f,Sentiment(polarity=-0.03392857142857143 subjectivity=0.43214285714285716),2017-10-13 14:55:32,0'
b'.@discoveryed expert @dacia92 explains different applications of computational thinking in Dallas #IgniteMyFuture\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/xBWBHo4Yrr,Sentiment(polarity=0.0 subjectivity=0.6),2017-10-13 14:52:33,1'
b"@MattKleinDrums Not true. I think it's user error ?,Sentiment(polarity=-0.175 subjectivity=0.65),2017-10-13 14:51:17,0"
b'RT @girltalkmags: @itsjojosiwa @AbramsChronicle 2/2 3 winners will be picked randomly from all entries. Competition closes at 23:59 on 16/1\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=-0.5 subjectivity=0.5),2017-10-13 14:50:06,5'
b'I entered for a chance to win 100K miles from Alaska Airlines Go Anywhere Sweeps. NPN CA Only 18+ Ends12/31/17 TCs: https://t.co/EVVr7iCK6G,Sentiment(polarity=0.4 subjectivity=0.7),2017-10-13 14:48:41,0'
b'Our @s_galls talks about changing the landscape of #CS education at our Day of Discovery in Dallas #IgniteMyFuture\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/TccZ2nJfRt,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 14:47:30,2'
b'RT @otffeo: We\xc3\xa2\xe2\x82\xac\xe2\x84\xa2re looking forward to visiting w/ @OISEUofT tchr candidates. TCs: remember 2 visit https://t.co/nazGLQijmD for helpful resou\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 14:46:26,1'
b'RT @AuburnSwimDive: S&amp;D opens season with two day double dual meet https://t.co/0kkyKX7zhw,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 14:44:07,9'
b'@damart_uk To be in with a chance of winning this gorgeous scarf simply follow &amp; RT! Ends 20/10 12pm T&amp;Cs:\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/DUMwhFgKf5,Sentiment(polarity=0.39999999999999997 subjectivity=0.669047619047619),2017-10-13 14:43:49,0'
b'TC\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s LPTs https://t.co/msEp05V8tu https://t.co/Z8cTnCH9Ax,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 14:43:36,0'
b'@BarBQranch @valley0fwolves Twitter is not a government service. Either you adhere to the prescribed TCs or you don\xc3\xa2\xe2\x82\xac\xe2\x84\xa2t use it. Simples!,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 14:42:37,0'
b'@NYChavez dispelling myths of immigration. #LBHC2017 #FactsMatter https://t.co/hIAJ8UxdR1,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 14:40:21,1'
b"The world's first camera took eight hours to snap a photo. #TechFact https://t.co/yRiV3F8yaJ,Sentiment(polarity=0.25 subjectivity=0.3333333333333333),2017-10-13 15:10:47,1"
b'@SamirGahlaut @mediacrooks @narendramodi So there is no plan B. Murthy whose plan A was to be president of India ma\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/zCU845waqG,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 15:06:58,0'
b'By 2020 financial sector will be staring at 300 Mn+ pages of regulations. Luckily #AI is simplifying #RegTech\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/oA5NOQ0xjp,Sentiment(polarity=0.16666666666666666 subjectivity=0.4166666666666667),2017-10-13 14:30:26,3'
b'RT @SaiGopal_P: Almost 50 days that @NandanNilekani  took over as Chairman. Has the Panaya report been made public?  #JustChecking https://\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.06666666666666667),2017-10-13 14:00:32,2'
b'.@rajamaiya will be at #Sibos to share his views on how #banks are innovating. Meet him at booth J51.\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/P8qHnOKG4W,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 13:55:06,0'
b'Almost 50 days that @NandanNilekani  took over as Chairman. Has the Panaya report been made public?  #JustChecking https://t.co/2s46HKWLnb,Sentiment(polarity=0.0 subjectivity=0.06666666666666667),2017-10-13 13:38:01,2'
b'@htTweets Congress did nothing in 60 Years?V were living in stone-age until messiah of development Shri\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/Na5ZKMJgrS,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 13:13:35,0'
b'@CGDev @NandanNilekani @paulmromer @AlanHGelb @WorldBank @OmidyarNetwork @gatesfoundation @NandanNilekani  Please l\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/GR90AqpgsQ,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 13:04:28,0'
b'From Service Provider to Business Partner Premium Content https://t.co/cDZrjaimrJ,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 12:54:27,0'
b'From Service Provider to Business Partner Premium Content https://t.co/36FyqRwyWK,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 12:54:26,0'
b'Our real boss stopped by today to check how the work process is going in the office.  https://t.co/0nVzBwLAbB https://t.co/ed1plKKmCM,Sentiment(polarity=0.2 subjectivity=0.30000000000000004),2017-10-13 12:00:02,0'
b'We cant wait to be at the British Accountancy Awards this evening! #Accounting #Outsourcing,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 09:56:56,0'
b'@jamewils @Advaidism All respect for @NandanNilekani also gone for playing to El Supremo tunes for bread crumbs. Gu\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/C3OBMbxdDf,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 08:35:45,0'
b'RT @remoteOfficeco: Redefine concept of #coworking model with Kafnu https://t.co/168ui4OdTN,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 07:44:01,1'
b'Redefine concept of #coworking model with Kafnu https://t.co/168ui4OdTN,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 07:43:09,1'
b'RT @taetaekarmy: Please do not let this happen again. Should\xc3\xa2\xe2\x82\xac\xe2\x84\xa2ve been at least thankful that Jimin was doing a live. https://t.co/tjhkdVfF5I,Sentiment(polarity=-0.08181818181818182 subjectivity=0.45),2017-10-13 15:20:26,16'
b'RT @taekookmoments: tata and cooky are inseparable https://t.co/3u9VBcKCTx,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 15:20:26,231'
b'Jiophone impact:-Airtel to Buy the Consumer Mobile Business of Tata Tele services \n\nhttps://t.co/yczyDH7MMP,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 15:20:22,0'
b'After Hasty Tata Exit From Telecom Anil Ambani\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s RCom Has No Bargaining Power Left https://t.co/MRWuN0yusN,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 15:20:06,0'
b"RT @jgopikrishnan70: All Nira Radia's efforts gone waste in Tata's Telecom sector...fountainhead of 2G Scam started from here https://t.co/\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=-0.2 subjectivity=0.0),2017-10-13 15:20:03,187"
b'lennon &amp; mccartney https://t.co/3Lnn86LY7u,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 15:19:25,0'
b'RT @SwarajyaMag: Caught between a rock and a hard place Anil Ambani has no high cards left to play.\n\nhttps://t.co/0cQe0YKN2D,Sentiment(polarity=-0.1238888888888889 subjectivity=0.3605555555555555),2017-10-13 15:19:21,3'
b'Airtel agreed to merge Tata Group\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s struggling mobile services business with itself. https://t.co/eew1XMHAQ6 via @BloombergQuint,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-13 15:19:18,0'
b'@Longshoe @DirtySouthSoc Tata will not be considered to #USMNT because he didn\xc3\x82\xc2\xb4t win anything until today If he wins MLS Cup: another story,Sentiment(polarity=0.55 subjectivity=0.30000000000000004),2017-10-13 15:19:03,0'
b'@sgevans open to bringing in an international manager and I would include names like Bielsa Miguel Herrera Tata Martino.,Sentiment(polarity=0.0 subjectivity=0.25),2017-10-13 15:18:50,0'
b'@EricWynalda so who\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s taking charge of the USMNT? carletto? Tata? Bielsa? I\xc3\xa2\xe2\x82\xac\xe2\x84\xa2d love to see Bielsa here man,Sentiment(polarity=0.5 subjectivity=0.6),2017-10-13 15:18:38,0'
b'RT @taetaekarmy: Jimin\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s live just finished but I\xc3\xa2\xe2\x82\xac\xe2\x84\xa2m kind of disappointed how some of you guys were asking where Jungkook was at. ? No resp\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=-0.0045454545454545565 subjectivity=0.7166666666666667),2017-10-13 15:18:14,52'
b'RT @EPOSeu: Geomagnetic Observations an important brick for understanding Planet Earth integrated in #EPOS framework https://t.co/PsnF4DV\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.4 subjectivity=1.0),2017-10-15 15:30:01,3'
b'RT @schumoo: "TCs don\'t ask you to take out the trash" I mutter to myself as I take out the trash.,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-15 15:24:35,59'
b'How do we support Canadian SMEs? Stay tuned during @bdc_ca Small Business Week. #SBW2017 https://t.co/FjNkJvn3tv,Sentiment(polarity=-0.25 subjectivity=0.4),2017-10-15 15:00:38,2'
b'When the internet is down no problem-great active learning in math class! @DavidsonRvrSch #schoolofopportunities\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/eOmqseoF2z,Sentiment(polarity=-0.16111111111111112 subjectivity=0.4444444444444444),2017-10-15 14:57:20,0'
b"RT @JaipurPanthers: Hurry contest ends 12th Oct 9 pm. Don\xc3\xa2\xe2\x82\xac\xe2\x84\xa2t forget to use #SpotThePanther in your comments. Read the T&amp;C's here - https://t\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-15 14:50:42,4"
b'RT @WTAFinalsSG: Hey #WTAFinalsFans! We have a fun contest for you from now till 29 October 2017!\n\nMore information: https://t.co/EyXNHZ9db\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.4375 subjectivity=0.35),2017-10-15 14:49:45,5'
b'And medical marijuana is a problem?  https://t.co/BK5vtbcQJP,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-15 14:42:36,2'
b'@Narendermodi_PM @narendramodi My mob no 7276453895 I am bjp party member pl resolve my pf withdraw amount issue my\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/lnulY5zivs,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-15 14:34:37,0'
b'@webberweather At least in the Caribbean it only spits out relatively weak vortices... in this case they deepen (to\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/wD4DcxM2ML,Sentiment(polarity=-0.225 subjectivity=0.6749999999999999),2017-10-15 14:02:14,0'
b'Fantastic effort guys and congratulations. Wolverines rock !!! #Parkinsons awareness #StrongerTogether.\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/lfVvu3Jxau,Sentiment(polarity=0.78125 subjectivity=0.9),2017-10-15 13:47:22,0'
b'Plan and track outcomes of cash recovery initiatives with #collection #analytics https://t.co/0p5Fykn8xz https://t.co/eJNsj9jLtW,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-15 13:47:02,0'
b"RT @pintofgravy: Here's an article I wrote on gun control in the US! U can read it! What an OPPORTUNITY https://t.co/NbS4ltOqEl,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-15 13:34:21,1"
